,dates,prediction,+,-
70,2020-05-09,26432.536061358453,2338.787167929433,-2504.3934064098175
71,2020-05-10,26646.473013807947,2352.1533094739643,-2519.626110800469
72,2020-05-11,26849.24900403178,2364.720369941522,-2533.9628854025723
73,2020-05-12,27041.39163304667,2376.5356353807874,-2547.4551445199686
74,2020-05-13,27223.409720079544,2387.6437619266108,-2560.1516094593426
75,2020-05-14,27395.793198413376,2398.086889159611,-2572.0984064918193
76,2020-05-15,27559.0131411937,2407.9047545397552,-2583.3391686420728
77,2020-05-16,27713.521893589408,2417.134807381437,-2593.9151394201763
78,2020-05-17,27859.753296469346,2425.8123215841006,-2603.8652774634793
79,2020-05-18,27998.122985045306,2433.9705062091234,-2613.226360910634
80,2020-05-19,28129.028749289737,2441.640613306954,-2622.0330906795607
81,2020-05-20,28252.8509440699,2448.8520425371535,-2630.3181919713097
82,2020-05-21,28369.952939570485,2455.6324421866266,-2638.1125134345457
83,2020-05-22,28480.681602338587,2462.0078063706205,-2645.445123581325
84,2020-05-23,28585.367799509408,2468.0025682659143,-2652.3434041520886
85,2020-05-24,28684.32691990782,2473.639689231688,-2658.8331401588766
86,2020-05-25,28777.85940585183,2478.940743861629,-2664.938606507516
87,2020-05-26,28866.251291216468,2483.926000874624,-2670.6826510166393
88,2020-05-27,28949.774741284036,2488.614500024687,-2676.086773895957
89,2020-05-28,29028.688591202204,2493.0241250435247,-2681.1712036256904
90,2020-05-29,29103.238879807705,2497.1716726065206,-2685.9549691572793
91,2020-05-30,29173.65937635202,2501.072917650923,-2690.4559686771863
92,2020-05-31,29240.172098329713,2504.7426750410305,-2694.691034890511
93,2020-06-01,29302.9878185116,2508.1948577541443,-2698.6759969400046
94,2020-06-02,29362.306559953628,2511.442531737983,-2702.4257390703424
95,2020-06-03,29418.31807786405,2514.497967579653,-2705.954256140929
96,2020-06-04,29471.20232753946,2517.3726891461665,-2709.2747061154187
97,2020-06-05,29521.129917730555,2520.0775193358095,-2712.3994596412595
98,2020-06-06,29568.26254902467,2522.6226230938883,-2715.340146850369
99,2020-06-07,29612.75343698061,2525.0175478379824,-2718.1077015076226
100,2020-06-08,29654.747719898907,2527.271261434962,-2720.712402634752
101,2020-06-09,29694.382851083836,2529.3921878486253,-2723.1639137152997
102,2020-06-10,29731.78897583822,2531.388240616834,-2725.4713196310113
103,2020-06-11,29767.08929322432,2533.2668542627,-2727.6431614260946
104,2020-06-12,29800.400402823816,2535.035013765544,-2729.6874690195764
105,2020-06-13,29831.83263687984,2536.6992822191023,-2731.6117919902063
106,2020-06-14,29861.490377897302,2538.2658267554107,-2733.423228508047
107,2020-06-15,29889.472362316166,2539.740442872582,-2735.128452551591
108,2020-06-16,29915.871970482738,2541.1285772431766,-2736.7337394858587
109,2020-06-17,29940.777503375193,2542.4353491032307,-2738.2449901023865
110,2020-06-18,29964.272446457482,2543.66557030518,-2739.6677532054673
111,2020-06-19,29986.43572127739,2544.823764135788,-2741.007246849189
112,2020-06-20,30007.341924841934,2545.9141829357577,-2742.2683782608947
113,2020-06-21,30027.061557673922,2546.9408246429084,-2743.4557625797825
114,2020-06-22,30045.661240687765,2547.9074482956494,-2744.5737404479005
115,2020-06-23,30063.203921435063,2548.8175885737837,-2745.6263945348837
116,2020-06-24,30079.74907009981,2549.6745694326237,-2746.6175650553887
117,2020-06-25,30095.352865820427,2550.481516900414,-2747.550864354507
118,2020-06-26,30110.06837342105,2551.2413710634464,-2748.4296905857445
119,2020-06-27,30123.945711358676,2551.956897324362,-2749.2572405749197
120,2020-06-28,30137.032211015634,2552.6306969564685,-2750.0365218938095
121,2020-06-29,30149.372567828228,2553.265217007589,-2750.770364201806
122,2020-06-30,30161.008984577213,2553.8627595906655,-2751.4614298960987
123,2020-07-01,30171.981307346254,2554.4254906106435,-2752.1122241248377
124,2020-07-02,30182.32715418491,2554.9554479394574,-2752.725104175479
125,2020-07-03,30192.08203718697,2555.4545491021927,-2753.3022883087397
126,2020-07-04,30201.27947805924,2555.9245984861627,-2753.8458640504577
127,2020-07-05,30209.951117591565,2556.367294110285,-2754.3577959832
128,2020-07-06,30218.126819281973,2556.7842339791277,-2754.8399330644315
129,2020-07-07,30225.834767533783,2557.1769220563983,-2755.2940155105025
130,2020-07-08,30233.10156042595,2557.546773862876,-2755.7216812513943
131,2020-07-09,30239.952297644617,2557.8951217443464,-2756.1244720079485
132,2020-07-10,30246.410663615163,2558.223219815678,-2756.5038389980655
133,2020-07-11,30252.49900615398,2558.532248606214,-2756.8611483004825
134,2020-07-12,30258.238410848397,2558.8233194238346,-2757.197685895575
135,2020-07-13,30263.648771423967,2559.097478457432,-2757.5146624057124
136,2020-07-14,30268.748856246406,2559.3557106301014,-2757.813217548857
137,2020-07-15,30273.5563711916,2559.5989432204697,-2758.0944243255144
138,2020-07-16,30278.088019100855,2559.828049268319,-2758.3592929570295
139,2020-07-17,30282.359555954532,2560.043850774444,-2758.6087745870536
140,2020-07-18,30286.385843965385,2560.247121709479,-2758.843764762518
141,2020-07-19,30290.18090173169,2560.43859084175,-2759.065106705875
142,2020-07-20,30293.757951694624,2560.618944400605,-2759.2735943974803
143,2020-07-21,30297.129464850437,2560.7888285734625,-2759.4699754658614
144,2020-07-22,30300.307203080392,2560.9488518598846,-2759.654953912839
145,2020-07-23,30303.302259106767,2561.0995872839885,-2759.8291926749152
146,2020-07-24,30306.12509423176,2561.2415744755162,-2759.9933160328037
147,2020-07-25,30308.785573973295,2561.375321627329,-2760.147911877906
148,2020-07-26,30311.29300172088,2561.5013073369773,-2760.293533844935
149,2020-07-27,30313.65615052681,2561.6199823401766,-2760.4307033191944
150,2020-07-28,30315.883293083087,2561.7317711394026,-2760.559911322598
151,2020-07-29,30317.9822300672,2561.837073538958,-2760.6816202913833
152,2020-07-30,30319.96031687874,2561.9362660881125,-2760.7962657473727
153,2020-07-31,30321.824488868802,2562.029703438722,-2760.9042578701847
154,2020-08-01,30323.581285164673,2562.117719623453,-2761.005982977542
155,2020-08-02,30325.236871187946,2562.2006292606093,-2761.101804920476
156,2020-08-03,30326.797059866698,2562.278728685804,-2761.1920663938618
157,2020-08-04,30328.26733164514,2562.352297016645,-2761.2770901693475
158,2020-08-05,30329.652853424348,2562.42159715826,-2761.3571802596525
159,2020-08-06,30330.95849636457,2562.48687674581,-2761.4326230099723
160,2020-08-07,30332.188852718693,2562.548369033768,-2761.503688127621
