,dates,prediction,+,-
77,2020-05-18,27464.71249304711,2379.644605101661,-2555.8919833771397
78,2020-05-19,27582.924727690526,2386.8788014765123,-2564.1244712655716
79,2020-05-20,27695.183617041086,2393.715910037863,-2571.9089601005435
80,2020-05-21,27801.76803830595,2400.1773209600033,-2579.2691953695576
81,2020-05-22,27902.945734276935,2406.283321825391,-2586.2277369025433
82,2020-05-23,27998.973564020343,2412.053147936065,-2592.8060091176812
83,2020-05-24,28090.097771019457,2417.505031228142,-2599.0243503135935
84,2020-05-25,28176.554264938048,2422.6562476931394,-2604.9020608452156
85,2020-05-26,28258.568913953884,2427.5231632307987,-2610.4574500551607
86,2020-05-27,28336.357844748552,2432.121277885184,-2615.7078818603113
87,2020-05-28,28410.127747687333,2436.465268440399,-2620.6698189248273
88,2020-05-29,28480.076185089532,2440.5690293476728,-2625.3588653534534
89,2020-05-30,28546.39190061361,2444.4457120058178,-2629.789807888159
90,2020-05-31,28609.25512821458,2448.1077623952297,-2633.976655579485
91,2020-06-01,28668.83789923341,2451.566957086521,-2637.932677924993
92,2020-06-02,28725.30434641753,2454.8344376595487,-2641.6704414859414
93,2020-06-03,28778.811003857725,2457.9207435646276,-2645.2018449927527
94,2020-06-04,28829.50710195563,2460.835843464447,-2648.5381529591978
95,2020-06-05,28877.534856723363,2463.589165107609,-2651.690027839584
96,2020-06-06,28923.029752801984,2466.1896237734436,-2654.667560755148
97,2020-06-07,28966.120819721862,2468.64564934179,-2657.4803008309173
98,2020-06-08,29006.93090107238,2470.9652120449973,-2660.137283190681
99,2020-06-09,29045.576916130292,2473.155846925096,-2662.6470556236636
100,2020-06-10,29082.17011389484,2475.2246770817183,-2665.017704001806
101,2020-06-11,29116.816319273483,2477.178435739228,-2667.256876469917
102,2020-06-12,29149.616171344158,2479.023487189894,-2669.3718064608147
103,2020-06-13,29180.66535368202,2480.7658466663524,-2671.369334584968
104,2020-06-14,29210.054816679523,2482.4111991817736,-2673.2559294296516
105,2020-06-15,29237.870991944183,2483.964917392619,-2675.037707320589
106,2020-06-16,29264.195998842217,2485.432078528873,-2676.72045108931
107,2020-06-17,29289.107843268914,2486.8174804339214,-2678.309627887422
108,2020-06-18,29312.680608749873,2488.1256567559394,-2679.8104060888472
109,2020-06-19,29334.98464012406,2489.3608913437747,-2681.2276713339343
110,2020-06-20,29356.08671972961,2490.527231861459,-2682.566041727874
111,2020-06-21,29376.050236530904,2491.6285026895675,-2683.8298822644574
112,2020-06-22,29394.93534818948,2492.6683171298864,-2685.0233184909375
113,2020-06-23,29412.79913633813,2493.6500889564813,-2686.1502494589076
114,2020-06-24,29429.695755219254,2494.57704334343,-2687.2143599922274
115,2020-06-25,29445.676573988014,2495.4522272104623,-2688.219132315604
116,2020-06-26,29460.79031266136,2496.278518996489,-2689.1678570533477
117,2020-06-27,29475.08317218056,2497.0586379151027,-2690.063643656311
118,2020-06-28,29488.59895861667,2497.795152702911,-2690.909430268024
119,2020-06-29,29501.379201790376,2498.490489893793,-2691.707993065291
120,2020-06-30,29513.463268479976,2499.1469416415675,-2692.4619550974385
121,2020-07-01,29524.888470506903,2499.766673122318,-2693.1737946578723
122,2020-07-02,29535.69016769489,2500.3517295224083,-2693.8458531939214
123,2020-07-03,29545.901866140655,2500.904042654147,-2694.4803428010346
124,2020-07-04,29555.555311821354,2501.4254372055875,-2695.0793533079195
125,2020-07-05,29564.680579790256,2501.9176366494794,-2695.64485898002
126,2020-07-06,29573.306159108255,2502.3822688270775,-2696.1787248584624
127,2020-07-07,29581.45903379049,2502.820871232012,-2696.682712762209
128,2020-07-08,29589.16475972081,2503.2348959940973,-2697.1584869530234
129,2020-07-09,29596.44753795346,2503.625714598231,-2697.6076195020723
130,2020-07-10,29603.33028439988,2503.9946223403967,-2698.0315953605314
131,2020-07-11,29609.83469612027,2504.342842539907,-2698.4318171550913
132,2020-07-12,29615.981314343393,2504.6715305190774,-2698.8096097210146
133,2020-07-13,29621.789584421458,2504.9817773672767,-2699.1662243914107
134,2020-07-14,29627.277912738056,2505.2746134926165,-2699.5028430463863
135,2020-07-15,29632.463720838146,2505.55101198201,-2699.820581945227
136,2020-07-16,29637.36349683732,2505.8118917751963,-2700.120495347772
137,2020-07-17,29641.99284424936,2506.0581206636125,-2700.4035789372974
138,2020-07-18,29646.366528356037,2506.2905181241404,-2700.6707730559647
139,2020-07-19,29650.49852022889,2506.509857996287,-2700.9229657625147
140,2020-07-20,29654.402038555054,2506.716871014032,-2701.1609957249057
141,2020-07-21,29658.08958926559,2506.9122471933697,-2701.385654948852
142,2020-07-22,29661.573003209774,2507.096638092582,-2701.5976913616323
143,2020-07-23,29664.86347186369,2507.2706589451846,-2701.7978112510355
144,2020-07-24,29667.97158121518,2507.4348906756895,-2701.986681570779
145,2020-07-25,29670.90734390805,2507.589881804164,-2702.1649321193872
146,2020-07-26,29673.680229742713,2507.7361502465246,-2702.3331576001256
