,dates,prediction,+,-
84,2020-05-25,28524.781364026014,2452.6841682294253,-2637.172190713649
85,2020-05-26,28608.077163667145,2457.633510155618,-2642.8205140877653
86,2020-05-27,28687.088263895937,2462.3099400487918,-2648.1592882726873
87,2020-05-28,28762.023783404984,2466.7283270240405,-2653.2051872863885
88,2020-05-29,28833.083636210547,2470.9027500219017,-2657.974018250421
89,2020-05-30,28900.458841393505,2474.8465372913124,-2662.4807627778755
90,2020-05-31,28964.331832611282,2478.572304238718,-2666.739616850653
91,2020-06-01,29024.87676597175,2482.091989660701,-2670.764029175909
92,2020-06-02,29082.25982500816,2485.416890378252,-2674.5667380151535
93,2020-06-03,29136.63952171941,2488.5576943257875,-2678.159806516269
94,2020-06-04,29188.16699279904,2491.5245121208027,-2681.5546565564728
95,2020-06-05,29236.986290287106,2494.326907159011,-2684.762101124197
96,2020-06-06,29283.234666086566,2496.9739242919495,-2687.7923752827774
97,2020-06-07,29327.042849746784,2499.4741171111527,-2690.655165727996
98,2020-06-08,29368.535319219427,2501.8355739168073,-2693.3596390066377
99,2020-06-09,29407.83056419687,2504.0659423990583,-2695.914468415838
100,2020-06-10,29445.041341828866,2506.172453092022,-2698.3278596356795
101,2020-06-11,29480.274924655103,2508.1619416503563,-2700.6075751389617
102,2020-06-12,29513.633340645833,2510.040869997323,-2702.760957422037
103,2020-06-13,29545.213605247172,2511.815346387324,-2704.794951095544
104,2020-06-14,29575.107945503052,2513.4911444429163,-2706.716123892187
105,2020-06-15,29603.40401622414,2515.0737212036984,-2708.5306866266765
106,2020-06-16,29630.18510826732,2516.5682342345644,-2710.2445121531746
107,2020-06-17,29655.530349106863,2517.9795578473095,-2711.86315337419
108,2020-06-18,29679.514895617784,2519.3122984557667,-2713.391860318814
109,2020-06-19,29702.21011942503,2520.5708091319975,-2714.8355963594477
110,2020-06-20,29723.683784832698,2521.7592033863366,-2716.19905358888
111,2020-06-21,29744.000219556656,2522.881368216338,-2717.486667403882
112,2020-06-22,29763.220478397114,2523.940976457354,-2718.7026303282764
113,2020-06-23,29781.402500152923,2524.941498480719,-2719.8509051238507
114,2020-06-24,29798.601257734597,2525.8862132504364,-2720.935237198697
115,2020-06-25,29814.86890194958,2526.778218797652,-2721.959166376382
116,2020-06-26,29830.254898979914,2527.6204421253606,-2722.926038038164
117,2020-06-27,29844.806161824607,2528.4156485796375,-2723.839013676752
118,2020-06-28,29858.567175882275,2529.16645071279,-2724.7010808883206
119,2020-06-29,29871.58011896573,2529.8753166722963,-2725.515062839262
120,2020-06-30,29883.88497575048,2530.5445781237067,-2726.283627215733
