,dates,prediction,+,-
78,2020-05-17,27969.39286477722,2435.7033700199245,-2614.427900527022
79,2020-05-18,28109.017822784477,2443.937717143712,-2623.8763479862755
80,2020-05-19,28241.1102869737,2451.6791911416367,-2632.7650293934566
81,2020-05-20,28366.054078359997,2458.9574961358267,-2641.1270032920984
82,2020-05-21,28484.215891223932,2465.8005660472045,-2648.9934321710716
83,2020-05-22,28595.945775699747,2472.2346628130435,-2656.393679812416
84,2020-05-23,28701.577644202436,2478.2844706217547,-2663.3554055904387
85,2020-05-24,28801.429795329346,2483.973185994815,-2669.9046554267807
86,2020-05-25,28895.805448899806,2489.3226037270542,-2676.0659492695013
87,2020-05-26,28984.993287452453,2494.3531986990783,-2681.8623650038935
88,2020-05-27,29069.267999920972,2499.0842036600734,-2687.315618788194
89,2020-05-28,29148.890824122776,2503.533682895697,-2692.446141662611
90,2020-05-29,29224.110084618103,2507.71860203132,-2697.2731525806885
91,2020-05-30,29295.161723686728,2511.6548940487264,-2701.8147278842116
92,2020-05-31,29362.269823407165,2515.3575216475765,-2706.0878672961007
93,2020-06-01,29425.647116954337,2518.840536081465,-2710.1085565075773
94,2020-06-02,29485.495487879827,2522.117132631596,-2713.891826480529
95,2020-06-03,29542.00645615638,2525.1997028444675,-2717.4518095535677
96,2020-06-04,29595.36165025648,2528.099883716568,-2720.801792502094
97,2020-06-05,29645.733264582977,2530.828603955375,-2723.954266655681
98,2020-06-06,29693.284501807942,2533.396127470962,-2726.9209752037277
99,2020-06-07,29738.16999991244,2535.8120942558016,-2729.712957828804
100,2020-06-08,29780.536243637005,2538.085558768573,-2732.340592767341
101,2020-06-09,29820.52196043759,2540.225025985099,-2734.813636448802
102,2020-06-10,29858.258500963508,2542.2384852373507,-2737.141260824097
103,2020-06-11,29893.87020420811,2544.1334419686136,-2739.3320885040885
104,2020-06-12,29927.474747513555,2545.916947523532,-2741.3942258204443
105,2020-06-13,29959.183481887103,2547.59562711123,-2743.335293944754
106,2020-06-14,29989.101752556,2549.1757060025084,-2745.1624581213982
107,2020-06-15,30017.329205545877,2550.663034122448,-2746.8824551770267
108,2020-06-16,30043.960080397806,2552.0631091012874,-2748.5016193677147
109,2020-06-17,30069.083489524874,2553.3810978909787,-2750.0259066720464
110,2020-06-18,30092.783684599868,2554.6218570324418,-2751.4609176165286
111,2020-06-19,30115.140310506245,2555.7899516670004,-2752.8119187294033
112,2020-06-20,30136.228647038366,2556.889673345009,-2754.0838626761797
113,2020-06-21,30156.11983911704,2557.925056739783,-2755.2814071904722
114,2020-06-22,30174.881115740183,2558.8998953123155,-2756.408932847029
115,2020-06-23,30192.57599819011,2559.817756001674,-2757.4705597556676
116,2020-06-24,30209.264497930402,2560.681993001883,-2758.4701632406177
117,2020-06-25,30225.0033046465,2561.4957606849384,-2759.4113885686857
118,2020-06-26,30239.845964717388,2562.262025712691,-2760.297664771613
119,2020-06-27,30253.84305073825,2562.9835784069,-2761.1322176374088
120,2020-06-28,30267.04232233619,2563.6630434102663,-2761.9180819060784
121,2020-06-29,30279.488878730906,2564.302889689152,-2762.6581127244463
122,2020-06-30,30291.225303413816,2564.905439918806,-2763.354996404825
